"ProductID","ProductName","CategoryName","OrderDate","bulan","tahun","UnitPrice","Quantity","Discount","sales_no_discount","sales"
21,Sir Rodney's Scones,Confections,1996-07-19 00:00:00.000,7,1996,"8.0000",20,0.0,"160.0000",160.0
21,Sir Rodney's Scones,Confections,1996-07-18 00:00:00.000,7,1996,"8.0000",10,0.0,"80.0000",80.0
21,Sir Rodney's Scones,Confections,1996-10-18 00:00:00.000,10,1996,"8.0000",10,0.1,"80.0000",72.0
21,Sir Rodney's Scones,Confections,1997-08-04 00:00:00.000,8,1997,"10.0000",42,0.0,"420.0000",420.0
21,Sir Rodney's Scones,Confections,1997-07-29 00:00:00.000,7,1997,"10.0000",8,0.0,"80.0000",80.0
21,Sir Rodney's Scones,Confections,1997-07-24 00:00:00.000,7,1997,"10.0000",6,0.0,"60.0000",60.0
21,Sir Rodney's Scones,Confections,1997-08-07 00:00:00.000,8,1997,"10.0000",25,0.1,"250.0000",225.0
21,Sir Rodney's Scones,Confections,1997-08-22 00:00:00.000,8,1997,"10.0000",30,0.2,"300.0000",240.0
21,Sir Rodney's Scones,Confections,1997-09-05 00:00:00.000,9,1997,"10.0000",60,0.0,"600.0000",600.0
21,Sir Rodney's Scones,Confections,1997-09-25 00:00:00.000,9,1997,"10.0000",12,0.1,"120.0000",108.0
21,Sir Rodney's Scones,Confections,1997-04-22 00:00:00.000,4,1997,"10.0000",40,0.2,"400.0000",320.0
21,Sir Rodney's Scones,Confections,1997-03-24 00:00:00.000,3,1997,"8.0000",14,0.0,"112.0000",112.0
21,Sir Rodney's Scones,Confections,1997-03-17 00:00:00.000,3,1997,"8.0000",21,0.25,"168.0000",126.0
21,Sir Rodney's Scones,Confections,1997-04-11 00:00:00.000,4,1997,"10.0000",12,0.0,"120.0000",120.0
21,Sir Rodney's Scones,Confections,1997-05-28 00:00:00.000,5,1997,"10.0000",6,0.1,"60.0000",54.0
21,Sir Rodney's Scones,Confections,1997-05-16 00:00:00.000,5,1997,"10.0000",15,0.0,"150.0000",150.0
22,Gustaf's Knäckebröd,Grains/Cereals,1997-05-30 00:00:00.000,5,1997,"21.0000",24,0.0,"504.0000",504.0
22,Gustaf's Knäckebröd,Grains/Cereals,1997-09-01 00:00:00.000,9,1997,"21.0000",20,0.25,"420.0000",315.0
22,Gustaf's Knäckebröd,Grains/Cereals,1997-08-28 00:00:00.000,8,1997,"21.0000",15,0.0,"315.0000",315.0
22,Gustaf's Knäckebröd,Grains/Cereals,1997-08-18 00:00:00.000,8,1997,"21.0000",40,0.0,"840.0000",840.0
22,Gustaf's Knäckebröd,Grains/Cereals,1997-08-04 00:00:00.000,8,1997,"21.0000",40,0.0,"840.0000",840.0
22,Gustaf's Knäckebröd,Grains/Cereals,1997-07-18 00:00:00.000,7,1997,"21.0000",48,0.0,"1008.0000",1008.0
22,Gustaf's Knäckebröd,Grains/Cereals,1996-07-08 00:00:00.000,7,1996,"16.8000",6,0.05,"100.8000",95.76
22,Gustaf's Knäckebröd,Grains/Cereals,1997-02-04 00:00:00.000,2,1997,"16.8000",12,0.0,"201.6000",201.6
22,Gustaf's Knäckebröd,Grains/Cereals,1998-04-06 00:00:00.000,4,1998,"21.0000",25,0.0,"525.0000",525.0
22,Gustaf's Knäckebröd,Grains/Cereals,1997-12-03 00:00:00.000,12,1997,"21.0000",6,0.0,"126.0000",126.0
22,Gustaf's Knäckebröd,Grains/Cereals,1997-12-08 00:00:00.000,12,1997,"21.0000",4,0.0,"84.0000",84.0
22,Gustaf's Knäckebröd,Grains/Cereals,1998-03-11 00:00:00.000,3,1998,"21.0000",21,0.0,"441.0000",441.0
22,Gustaf's Knäckebröd,Grains/Cereals,1998-01-21 00:00:00.000,1,1998,"21.0000",35,0.0,"735.0000",735.0
22,Gustaf's Knäckebröd,Grains/Cereals,1998-01-16 00:00:00.000,1,1998,"21.0000",52,0.0,"1092.0000",1092.0
23,Tunnbröd,Grains/Cereals,1998-01-21 00:00:00.000,1,1998,"9.0000",70,0.1,"630.0000",567.0
23,Tunnbröd,Grains/Cereals,1998-02-04 00:00:00.000,2,1998,"9.0000",50,0.0,"450.0000",450.0
23,Tunnbröd,Grains/Cereals,1998-02-10 00:00:00.000,2,1998,"9.0000",30,0.2,"270.0000",216.0
23,Tunnbröd,Grains/Cereals,1998-03-09 00:00:00.000,3,1998,"9.0000",8,0.25,"72.0000",54.0
23,Tunnbröd,Grains/Cereals,1997-11-20 00:00:00.000,11,1997,"9.0000",44,0.0,"396.0000",396.0
23,Tunnbröd,Grains/Cereals,1998-01-02 00:00:00.000,1,1998,"9.0000",18,0.0,"162.0000",162.0
23,Tunnbröd,Grains/Cereals,1998-04-09 00:00:00.000,4,1998,"9.0000",10,0.0,"90.0000",90.0
23,Tunnbröd,Grains/Cereals,1998-05-06 00:00:00.000,5,1998,"9.0000",2,0.0,"18.0000",18.0
23,Tunnbröd,Grains/Cereals,1997-03-03 00:00:00.000,3,1997,"7.2000",21,0.0,"151.2000",151.2
23,Tunnbröd,Grains/Cereals,1997-03-11 00:00:00.000,3,1997,"7.2000",15,0.0,"108.0000",108.0
23,Tunnbröd,Grains/Cereals,1996-12-27 00:00:00.000,12,1996,"7.2000",40,0.0,"288.0000",288.0
23,Tunnbröd,Grains/Cereals,1997-01-02 00:00:00.000,1,1997,"7.2000",60,0.0,"432.0000",432.0
23,Tunnbröd,Grains/Cereals,1996-11-07 00:00:00.000,11,1996,"7.2000",25,0.0,"180.0000",180.0
23,Tunnbröd,Grains/Cereals,1996-10-24 00:00:00.000,10,1996,"7.2000",40,0.0,"288.0000",288.0
23,Tunnbröd,Grains/Cereals,1997-08-05 00:00:00.000,8,1997,"9.0000",10,0.0,"90.0000",90.0
23,Tunnbröd,Grains/Cereals,1997-09-16 00:00:00.000,9,1997,"9.0000",32,0.0,"288.0000",288.0
23,Tunnbröd,Grains/Cereals,1997-09-18 00:00:00.000,9,1997,"9.0000",5,0.0,"45.0000",45.0
23,Tunnbröd,Grains/Cereals,1997-05-30 00:00:00.000,5,1997,"9.0000",20,0.05,"180.0000",171.0
23,Tunnbröd,Grains/Cereals,1997-05-21 00:00:00.000,5,1997,"9.0000",70,0.15,"630.0000",535.5
23,Tunnbröd,Grains/Cereals,1997-04-03 00:00:00.000,4,1997,"7.2000",10,0.0,"72.0000",72.0
24,Guaraná Fantástica,Beverages,1997-04-07 00:00:00.000,4,1997,"4.5000",14,0.0,"63.0000",63.0
24,Guaraná Fantástica,Beverages,1997-04-25 00:00:00.000,4,1997,"4.5000",5,0.0,"22.5000",22.5
24,Guaraná Fantástica,Beverages,1997-04-29 00:00:00.000,4,1997,"4.5000",8,0.0,"36.0000",36.0
24,Guaraná Fantástica,Beverages,1997-04-21 00:00:00.000,4,1997,"4.5000",10,0.15,"45.0000",38.25
24,Guaraná Fantástica,Beverages,1997-05-19 00:00:00.000,5,1997,"4.5000",35,0.1,"157.5000",141.75
24,Guaraná Fantástica,Beverages,1997-06-02 00:00:00.000,6,1997,"4.5000",18,0.2,"81.0000",64.8
24,Guaraná Fantástica,Beverages,1997-06-11 00:00:00.000,6,1997,"4.5000",25,0.1,"112.5000",101.25
24,Guaraná Fantástica,Beverages,1997-10-14 00:00:00.000,10,1997,"4.5000",35,0.0,"157.5000",157.5
24,Guaraná Fantástica,Beverages,1997-10-07 00:00:00.000,10,1997,"4.5000",20,0.0,"90.0000",90.0
24,Guaraná Fantástica,Beverages,1997-08-05 00:00:00.000,8,1997,"4.5000",5,0.0,"22.5000",22.5
24,Guaraná Fantástica,Beverages,1997-07-11 00:00:00.000,7,1997,"4.5000",35,0.2,"157.5000",126.0
24,Guaraná Fantástica,Beverages,1997-08-07 00:00:00.000,8,1997,"4.5000",3,0.0,"13.5000",13.5
24,Guaraná Fantástica,Beverages,1997-08-28 00:00:00.000,8,1997,"4.5000",15,0.15,"67.5000",57.375
24,Guaraná Fantástica,Beverages,1996-11-20 00:00:00.000,11,1996,"3.6000",10,0.05,"36.0000",34.2
24,Guaraná Fantástica,Beverages,1996-11-15 00:00:00.000,11,1996,"3.6000",25,0.0,"90.0000",90.0
24,Guaraná Fantástica,Beverages,1996-11-12 00:00:00.000,11,1996,"3.6000",10,0.0,"36.0000",36.0
24,Guaraná Fantástica,Beverages,1996-07-11 00:00:00.000,7,1996,"3.6000",15,0.15,"54.0000",45.9
24,Guaraná Fantástica,Beverages,1996-08-07 00:00:00.000,8,1996,"3.6000",12,0.05,"43.2000",41.04
24,Guaraná Fantástica,Beverages,1996-07-23 00:00:00.000,7,1996,"3.6000",28,0.0,"100.8000",100.8
24,Guaraná Fantástica,Beverages,1996-08-29 00:00:00.000,8,1996,"3.6000",10,0.0,"36.0000",36.0
24,Guaraná Fantástica,Beverages,1996-08-14 00:00:00.000,8,1996,"3.6000",6,0.0,"21.6000",21.6
24,Guaraná Fantástica,Beverages,1996-08-14 00:00:00.000,8,1996,"3.6000",12,0.0,"43.2000",43.2
24,Guaraná Fantástica,Beverages,1996-12-18 00:00:00.000,12,1996,"3.6000",15,0.0,"54.0000",54.0
24,Guaraná Fantástica,Beverages,1996-12-18 00:00:00.000,12,1996,"3.6000",15,0.0,"54.0000",54.0
24,Guaraná Fantástica,Beverages,1997-03-12 00:00:00.000,3,1997,"3.6000",80,0.05,"288.0000",273.6
24,Guaraná Fantástica,Beverages,1997-03-06 00:00:00.000,3,1997,"3.6000",28,0.0,"100.8000",100.8
24,Guaraná Fantástica,Beverages,1997-03-05 00:00:00.000,3,1997,"3.6000",25,0.0,"90.0000",90.0
24,Guaraná Fantástica,Beverages,1997-02-14 00:00:00.000,2,1997,"3.6000",20,0.1,"72.0000",64.799995
24,Guaraná Fantástica,Beverages,1998-04-08 00:00:00.000,4,1998,"4.5000",12,0.0,"54.0000",54.0
24,Guaraná Fantástica,Beverages,1998-04-09 00:00:00.000,4,1998,"4.5000",10,0.0,"45.0000",45.0
24,Guaraná Fantástica,Beverages,1998-04-06 00:00:00.000,4,1998,"4.5000",30,0.25,"135.0000",101.25
24,Guaraná Fantástica,Beverages,1998-04-03 00:00:00.000,4,1998,"4.5000",12,0.0,"54.0000",54.0
24,Guaraná Fantástica,Beverages,1998-03-30 00:00:00.000,3,1998,"4.5000",20,0.0,"90.0000",90.0
24,Guaraná Fantástica,Beverages,1998-03-26 00:00:00.000,3,1998,"4.5000",80,0.0,"360.0000",360.0
24,Guaraná Fantástica,Beverages,1998-03-19 00:00:00.000,3,1998,"4.5000",10,0.25,"45.0000",33.75
24,Guaraná Fantástica,Beverages,1998-03-23 00:00:00.000,3,1998,"4.5000",30,0.0,"135.0000",135.0
24,Guaraná Fantástica,Beverages,1998-04-28 00:00:00.000,4,1998,"4.5000",15,0.0,"67.5000",67.5
24,Guaraná Fantástica,Beverages,1998-04-27 00:00:00.000,4,1998,"4.5000",10,0.2,"45.0000",36.0
24,Guaraná Fantástica,Beverages,1998-05-05 00:00:00.000,5,1998,"4.5000",20,0.0,"90.0000",90.0
24,Guaraná Fantástica,Beverages,1998-04-17 00:00:00.000,4,1998,"4.5000",21,0.0,"94.5000",94.5
24,Guaraná Fantástica,Beverages,1998-04-16 00:00:00.000,4,1998,"4.5000",30,0.25,"135.0000",101.25
24,Guaraná Fantástica,Beverages,1997-12-26 00:00:00.000,12,1997,"4.5000",20,0.15,"90.0000",76.5
24,Guaraná Fantástica,Beverages,1997-12-03 00:00:00.000,12,1997,"4.5000",20,0.0,"90.0000",90.0
24,Guaraná Fantástica,Beverages,1998-03-12 00:00:00.000,3,1998,"4.5000",25,0.0,"112.5000",112.5
24,Guaraná Fantástica,Beverages,1998-03-03 00:00:00.000,3,1998,"4.5000",35,0.0,"157.5000",157.5
24,Guaraná Fantástica,Beverages,1998-02-18 00:00:00.000,2,1998,"4.5000",10,0.0,"45.0000",45.0
24,Guaraná Fantástica,Beverages,1998-02-18 00:00:00.000,2,1998,"4.5000",110,0.0,"495.0000",495.0
24,Guaraná Fantástica,Beverages,1998-02-12 00:00:00.000,2,1998,"4.5000",8,0.0,"36.0000",36.0
24,Guaraná Fantástica,Beverages,1998-02-12 00:00:00.000,2,1998,"4.5000",12,0.0,"54.0000",54.0
24,Guaraná Fantástica,Beverages,1998-02-03 00:00:00.000,2,1998,"4.5000",6,0.25,"27.0000",20.25
24,Guaraná Fantástica,Beverages,1998-01-29 00:00:00.000,1,1998,"4.5000",40,0.25,"180.0000",135.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1998-02-13 00:00:00.000,2,1998,"14.0000",5,0.0,"70.0000",70.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1998-01-23 00:00:00.000,1,1998,"14.0000",20,0.15,"280.0000",238.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1998-01-26 00:00:00.000,1,1998,"14.0000",10,0.05,"140.0000",133.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1998-01-14 00:00:00.000,1,1998,"14.0000",10,0.2,"140.0000",112.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1998-01-19 00:00:00.000,1,1998,"14.0000",6,0.2,"84.0000",67.200005
25,NuNuCa Nuß-Nougat-Creme,Confections,1998-03-02 00:00:00.000,3,1998,"14.0000",24,0.0,"336.0000",336.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1997-12-02 00:00:00.000,12,1997,"14.0000",35,0.25,"490.0000",367.5
25,NuNuCa Nuß-Nougat-Creme,Confections,1997-12-01 00:00:00.000,12,1997,"14.0000",12,0.25,"168.0000",126.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1998-01-01 00:00:00.000,1,1998,"14.0000",5,0.0,"70.0000",70.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1997-12-30 00:00:00.000,12,1997,"14.0000",15,0.05,"210.0000",199.5
25,NuNuCa Nuß-Nougat-Creme,Confections,1998-04-28 00:00:00.000,4,1998,"14.0000",15,0.0,"210.0000",210.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1997-03-06 00:00:00.000,3,1997,"11.2000",12,0.0,"134.4000",134.4
25,NuNuCa Nuß-Nougat-Creme,Confections,1996-12-25 00:00:00.000,12,1996,"11.2000",7,0.25,"78.4000",58.800003
25,NuNuCa Nuß-Nougat-Creme,Confections,1996-11-25 00:00:00.000,11,1996,"11.2000",50,0.0,"560.0000",560.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1996-11-06 00:00:00.000,11,1996,"11.2000",10,0.0,"112.0000",112.0
25,NuNuCa Nuß-Nougat-Creme,Confections,1996-10-07 00:00:00.000,10,1996,"11.2000",4,0.0,"44.8000",44.8
25,NuNuCa Nuß-Nougat-Creme,Confections,1997-04-15 00:00:00.000,4,1997,"14.0000",18,0.1,"252.0000",226.79999
25,NuNuCa Nuß-Nougat-Creme,Confections,1997-04-01 00:00:00.000,4,1997,"11.2000",60,0.05,"672.0000",638.39996
26,Gumbär Gummibärchen,Confections,1997-03-26 00:00:00.000,3,1997,"24.9000",30,0.0,"747.0000",747.0
26,Gumbär Gummibärchen,Confections,1997-07-08 00:00:00.000,7,1997,"31.2300",5,0.05,"156.1500",148.3425
26,Gumbär Gummibärchen,Confections,1997-07-02 00:00:00.000,7,1997,"31.2300",6,0.0,"187.3800",187.38
26,Gumbär Gummibärchen,Confections,1997-05-19 00:00:00.000,5,1997,"31.2300",40,0.0,"1249.2000",1249.2
26,Gumbär Gummibärchen,Confections,1997-08-15 00:00:00.000,8,1997,"31.2300",35,0.15,"1093.0500",929.0926
26,Gumbär Gummibärchen,Confections,1997-09-30 00:00:00.000,9,1997,"31.2300",15,0.0,"468.4500",468.45
26,Gumbär Gummibärchen,Confections,1997-10-22 00:00:00.000,10,1997,"31.2300",30,0.0,"936.9000",936.9
26,Gumbär Gummibärchen,Confections,1997-09-22 00:00:00.000,9,1997,"31.2300",30,0.15,"936.9000",796.36505
26,Gumbär Gummibärchen,Confections,1996-10-16 00:00:00.000,10,1996,"24.9000",50,0.15,"1245.0000",1058.25
26,Gumbär Gummibärchen,Confections,1996-10-24 00:00:00.000,10,1996,"24.9000",24,0.0,"597.6000",597.6
26,Gumbär Gummibärchen,Confections,1996-11-19 00:00:00.000,11,1996,"24.9000",16,0.0,"398.4000",398.4
26,Gumbär Gummibärchen,Confections,1996-12-25 00:00:00.000,12,1996,"24.9000",70,0.25,"1743.0000",1307.25
26,Gumbär Gummibärchen,Confections,1997-01-03 00:00:00.000,1,1997,"24.9000",30,0.05,"747.0000",709.64996
26,Gumbär Gummibärchen,Confections,1997-02-26 00:00:00.000,2,1997,"24.9000",30,0.0,"747.0000",747.0
26,Gumbär Gummibärchen,Confections,1997-02-17 00:00:00.000,2,1997,"24.9000",6,0.0,"149.4000",149.4
26,Gumbär Gummibärchen,Confections,1997-02-12 00:00:00.000,2,1997,"24.9000",15,0.0,"373.5000",373.5
26,Gumbär Gummibärchen,Confections,1997-01-31 00:00:00.000,1,1997,"24.9000",10,0.0,"249.0000",249.0
26,Gumbär Gummibärchen,Confections,1997-01-21 00:00:00.000,1,1997,"24.9000",30,0.0,"747.0000",747.0
26,Gumbär Gummibärchen,Confections,1997-01-22 00:00:00.000,1,1997,"24.9000",2,0.0,"49.8000",49.8
26,Gumbär Gummibärchen,Confections,1998-04-15 00:00:00.000,4,1998,"31.2300",12,0.0,"374.7600",374.76
26,Gumbär Gummibärchen,Confections,1998-04-14 00:00:00.000,4,1998,"31.2300",63,0.0,"1967.4900",1967.49
26,Gumbär Gummibärchen,Confections,1998-03-24 00:00:00.000,3,1998,"31.2300",5,0.0,"156.1500",156.15
26,Gumbär Gummibärchen,Confections,1998-04-07 00:00:00.000,4,1998,"31.2300",6,0.0,"187.3800",187.38
26,Gumbär Gummibärchen,Confections,1998-01-06 00:00:00.000,1,1998,"31.2300",40,0.15,"1249.2000",1061.82
26,Gumbär Gummibärchen,Confections,1998-01-09 00:00:00.000,1,1998,"31.2300",12,0.0,"374.7600",374.76
26,Gumbär Gummibärchen,Confections,1997-12-25 00:00:00.000,12,1997,"31.2300",21,0.2,"655.8300",524.664
26,Gumbär Gummibärchen,Confections,1997-11-28 00:00:00.000,11,1997,"31.2300",20,0.0,"624.6000",624.6
26,Gumbär Gummibärchen,Confections,1997-11-24 00:00:00.000,11,1997,"31.2300",12,0.1,"374.7600",337.284
26,Gumbär Gummibärchen,Confections,1997-10-30 00:00:00.000,10,1997,"31.2300",15,0.0,"468.4500",468.45
26,Gumbär Gummibärchen,Confections,1998-01-28 00:00:00.000,1,1998,"31.2300",35,0.25,"1093.0500",819.78754
26,Gumbär Gummibärchen,Confections,1998-01-23 00:00:00.000,1,1998,"31.2300",18,0.15,"562.1400",477.81903
26,Gumbär Gummibärchen,Confections,1998-02-04 00:00:00.000,2,1998,"31.2300",20,0.0,"624.6000",624.6
27,Schoggi Schokolade,Confections,1998-01-29 00:00:00.000,1,1998,"43.9000",10,0.0,"439.0000",439.0
27,Schoggi Schokolade,Confections,1998-03-06 00:00:00.000,3,1998,"43.9000",25,0.0,"1097.5000",1097.5
27,Schoggi Schokolade,Confections,1997-12-01 00:00:00.000,12,1997,"43.9000",40,0.0,"1756.0000",1756.0
27,Schoggi Schokolade,Confections,1998-03-26 00:00:00.000,3,1998,"43.9000",30,0.0,"1317.0000",1317.0
27,Schoggi Schokolade,Confections,1997-02-10 00:00:00.000,2,1997,"35.1000",50,0.0,"1755.0000",1755.0
27,Schoggi Schokolade,Confections,1996-08-19 00:00:00.000,8,1996,"35.1000",15,0.25,"526.5000",394.875
27,Schoggi Schokolade,Confections,1996-07-16 00:00:00.000,7,1996,"35.1000",25,0.0,"877.5000",877.5
27,Schoggi Schokolade,Confections,1997-07-14 00:00:00.000,7,1997,"43.9000",50,0.0,"2195.0000",2195.0
27,Schoggi Schokolade,Confections,1997-04-23 00:00:00.000,4,1997,"43.9000",120,0.0,"5268.0000",5268.0
28,Rössle Sauerkraut,Produce,1997-04-22 00:00:00.000,4,1997,"45.6000",35,0.0,"1596.0000",1596.0
28,Rössle Sauerkraut,Produce,1997-04-17 00:00:00.000,4,1997,"45.6000",3,0.0,"136.8000",136.8
28,Rössle Sauerkraut,Produce,1997-04-09 00:00:00.000,4,1997,"45.6000",8,0.05,"364.8000",346.56
28,Rössle Sauerkraut,Produce,1997-04-08 00:00:00.000,4,1997,"45.6000",20,0.0,"912.0000",912.0
28,Rössle Sauerkraut,Produce,1997-05-21 00:00:00.000,5,1997,"45.6000",7,0.0,"319.2000",319.2
28,Rössle Sauerkraut,Produce,1997-08-07 00:00:00.000,8,1997,"45.6000",10,0.0,"456.0000",456.0
28,Rössle Sauerkraut,Produce,1997-08-28 00:00:00.000,8,1997,"45.6000",20,0.0,"912.0000",912.0
28,Rössle Sauerkraut,Produce,1997-08-25 00:00:00.000,8,1997,"45.6000",15,0.25,"684.0000",513.0
28,Rössle Sauerkraut,Produce,1997-10-01 00:00:00.000,10,1997,"45.6000",60,0.1,"2736.0000",2462.4
28,Rössle Sauerkraut,Produce,1996-08-09 00:00:00.000,8,1996,"36.4000",20,0.0,"728.0000",728.0
28,Rössle Sauerkraut,Produce,1996-09-10 00:00:00.000,9,1996,"36.4000",28,0.0,"1019.2000",1019.2
28,Rössle Sauerkraut,Produce,1996-11-22 00:00:00.000,11,1996,"36.4000",30,0.0,"1092.0000",1092.0
28,Rössle Sauerkraut,Produce,1996-10-02 00:00:00.000,10,1996,"36.4000",14,0.0,"509.6000",509.6
28,Rössle Sauerkraut,Produce,1996-09-23 00:00:00.000,9,1996,"36.4000",4,0.0,"145.6000",145.6
28,Rössle Sauerkraut,Produce,1997-02-12 00:00:00.000,2,1997,"36.4000",12,0.0,"436.8000",436.8
28,Rössle Sauerkraut,Produce,1997-02-26 00:00:00.000,2,1997,"36.4000",30,0.0,"1092.0000",1092.0
28,Rössle Sauerkraut,Produce,1997-02-20 00:00:00.000,2,1997,"36.4000",15,0.0,"546.0000",546.0
28,Rössle Sauerkraut,Produce,1997-03-13 00:00:00.000,3,1997,"36.4000",18,0.0,"655.2000",655.2
28,Rössle Sauerkraut,Produce,1997-01-07 00:00:00.000,1,1997,"36.4000",42,0.1,"1528.8000",1375.92
28,Rössle Sauerkraut,Produce,1996-12-18 00:00:00.000,12,1996,"36.4000",6,0.0,"218.4000",218.4
28,Rössle Sauerkraut,Produce,1996-11-29 00:00:00.000,11,1996,"36.4000",13,0.1,"473.2000",425.88
28,Rössle Sauerkraut,Produce,1996-12-09 00:00:00.000,12,1996,"36.4000",20,0.15,"728.0000",618.8
28,Rössle Sauerkraut,Produce,1998-03-25 00:00:00.000,3,1998,"45.6000",20,0.0,"912.0000",912.0
28,Rössle Sauerkraut,Produce,1998-04-08 00:00:00.000,4,1998,"45.6000",70,0.05,"3192.0000",3032.4
28,Rössle Sauerkraut,Produce,1998-04-21 00:00:00.000,4,1998,"45.6000",20,0.0,"912.0000",912.0
28,Rössle Sauerkraut,Produce,1998-05-04 00:00:00.000,5,1998,"45.6000",8,0.15,"364.8000",310.08
28,Rössle Sauerkraut,Produce,1997-11-07 00:00:00.000,11,1997,"45.6000",20,0.0,"912.0000",912.0
28,Rössle Sauerkraut,Produce,1997-11-13 00:00:00.000,11,1997,"45.6000",5,0.2,"228.0000",182.40001
28,Rössle Sauerkraut,Produce,1997-12-30 00:00:00.000,12,1997,"45.6000",24,0.0,"1094.4000",1094.4
28,Rössle Sauerkraut,Produce,1998-03-04 00:00:00.000,3,1998,"45.6000",30,0.1,"1368.0000",1231.2
28,Rössle Sauerkraut,Produce,1998-03-10 00:00:00.000,3,1998,"45.6000",8,0.0,"364.8000",364.8
28,Rössle Sauerkraut,Produce,1998-03-16 00:00:00.000,3,1998,"45.6000",2,0.0,"91.2000",91.2
28,Rössle Sauerkraut,Produce,1998-02-06 00:00:00.000,2,1998,"45.6000",3,0.0,"136.8000",136.8
29,Thüringer Rostbratwurst,Meat/Poultry,1998-01-28 00:00:00.000,1,1998,"123.7900",10,0.25,"1237.9000",928.42505
29,Thüringer Rostbratwurst,Meat/Poultry,1998-01-15 00:00:00.000,1,1998,"123.7900",8,0.05,"990.3200",940.804
29,Thüringer Rostbratwurst,Meat/Poultry,1998-02-26 00:00:00.000,2,1998,"123.7900",60,0.25,"7427.4000",5570.55
29,Thüringer Rostbratwurst,Meat/Poultry,1998-02-18 00:00:00.000,2,1998,"123.7900",24,0.0,"2970.9600",2970.96
29,Thüringer Rostbratwurst,Meat/Poultry,1998-02-19 00:00:00.000,2,1998,"123.7900",80,0.0,"9903.2000",9903.2
29,Thüringer Rostbratwurst,Meat/Poultry,1997-12-29 00:00:00.000,12,1997,"123.7900",20,0.25,"2475.8000",1856.8501
29,Thüringer Rostbratwurst,Meat/Poultry,1997-12-19 00:00:00.000,12,1997,"123.7900",20,0.05,"2475.8000",2352.01
29,Thüringer Rostbratwurst,Meat/Poultry,1997-12-23 00:00:00.000,12,1997,"123.7900",14,0.05,"1733.0600",1646.407
29,Thüringer Rostbratwurst,Meat/Poultry,1997-12-10 00:00:00.000,12,1997,"123.7900",18,0.0,"2228.2200",2228.22
29,Thüringer Rostbratwurst,Meat/Poultry,1998-04-17 00:00:00.000,4,1998,"123.7900",60,0.25,"7427.4000",5570.55
29,Thüringer Rostbratwurst,Meat/Poultry,1998-04-08 00:00:00.000,4,1998,"123.7900",10,0.0,"1237.9000",1237.9
29,Thüringer Rostbratwurst,Meat/Poultry,1998-04-07 00:00:00.000,4,1998,"123.7900",2,0.25,"247.5800",185.685
29,Thüringer Rostbratwurst,Meat/Poultry,1998-04-01 00:00:00.000,4,1998,"123.7900",50,0.25,"6189.5000",4642.125
29,Thüringer Rostbratwurst,Meat/Poultry,1998-03-24 00:00:00.000,3,1998,"123.7900",14,0.0,"1733.0600",1733.06
29,Thüringer Rostbratwurst,Meat/Poultry,1996-12-02 00:00:00.000,12,1996,"99.0000",20,0.0,"1980.0000",1980.0
29,Thüringer Rostbratwurst,Meat/Poultry,1996-12-13 00:00:00.000,12,1996,"99.0000",14,0.0,"1386.0000",1386.0
29,Thüringer Rostbratwurst,Meat/Poultry,1997-01-01 00:00:00.000,1,1997,"99.0000",21,0.0,"2079.0000",2079.0
29,Thüringer Rostbratwurst,Meat/Poultry,1997-03-05 00:00:00.000,3,1997,"99.0000",18,0.1,"1782.0000",1603.7999
29,Thüringer Rostbratwurst,Meat/Poultry,1997-02-10 00:00:00.000,2,1997,"99.0000",24,0.15,"2376.0000",2019.6001
29,Thüringer Rostbratwurst,Meat/Poultry,1996-09-13 00:00:00.000,9,1996,"99.0000",25,0.1,"2475.0000",2227.5
29,Thüringer Rostbratwurst,Meat/Poultry,1996-11-22 00:00:00.000,11,1996,"99.0000",35,0.0,"3465.0000",3465.0
29,Thüringer Rostbratwurst,Meat/Poultry,1996-11-14 00:00:00.000,11,1996,"99.0000",4,0.0,"396.0000",396.0
29,Thüringer Rostbratwurst,Meat/Poultry,1996-08-27 00:00:00.000,8,1996,"99.0000",15,0.0,"1485.0000",1485.0
29,Thüringer Rostbratwurst,Meat/Poultry,1996-07-30 00:00:00.000,7,1996,"99.0000",10,0.0,"990.0000",990.0
29,Thüringer Rostbratwurst,Meat/Poultry,1997-09-30 00:00:00.000,9,1997,"123.7900",10,0.0,"1237.9000",1237.9
29,Thüringer Rostbratwurst,Meat/Poultry,1997-10-03 00:00:00.000,10,1997,"123.7900",40,0.0,"4951.6000",4951.6
29,Thüringer Rostbratwurst,Meat/Poultry,1997-10-09 00:00:00.000,10,1997,"123.7900",12,0.05,"1485.4800",1411.2059
29,Thüringer Rostbratwurst,Meat/Poultry,1997-09-12 00:00:00.000,9,1997,"123.7900",36,0.0,"4456.4400",4456.44
29,Thüringer Rostbratwurst,Meat/Poultry,1997-08-07 00:00:00.000,8,1997,"123.7900",6,0.0,"742.7400",742.74
